sector,organization_link,result_count,link,text,has_robots_txt
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ihmbangalore.kar.nic.in,"Institute of Hotel Managment, Bangalore",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://sonpur.kvs.ac.in,"Kendriya Vidyalaya Sonpur, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no3gandhinagarcantt.kvs.ac.in,"Kendriya Vidyalaya No.3 Gandhinagar Cantt, Ahmedabad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ksicl.org,"Kerala State Institute of Children Literature, Kerala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ietlucknow.ac.in,"Institute of Engineering and Technology, Lucknow, Uttar Pradesh",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cukerala.ac.in,"Central University of Kerala, Kasaragod, Kerala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.okd.in,Omeo Kumar Das Institute of Social Change and Development (OKDISCD),False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.pmindia.gov.in/en/,,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2angul.kvs.ac.in,"Kendriya Vidyalaya No.2, Angul, Odisha",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://pareekshabhavan.kerala.gov.in,"Kerala Pareeksha Bhavan, Office of The Commissioner of Government Examinations, Kerala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chandrapura.kvs.ac.in,"Kendriya Vidyalaya CTPS Chandrapura, Bokaro, Jharkhand",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2colaba.kvs.ac.in,"Kendriya Vidyalaya No.2 Colaba, Mumbai",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nasirabad.kvs.ac.in,"Kendriya Vidyalaya Nasirabad, Jaipur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://saranbela.kvs.ac.in,"Kendriya Vidyalaya Bela, Saran",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://seoni.kvs.ac.in,"Kendriya Vidyalaya Seoni, Madhya Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nehu.ac.in,"North Eastern Hill University (NEHU), Shillong",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lumaminu.kvs.ac.in,"Kendriya Vidyalaya Lumani,Nagaland",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rgnv-usn.uk.gov.in,"Rajeev Gandhi Navodaya Vidyalaya, Udham Singh Nagar, Uttarakhand",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rgnv-ntl.uk.gov.in,"Rajeev Gandhi Navodaya Vidyalaya, Nainital, Uttarakhand",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iiit-bh.ac.in,"International Institute of Information Technology (IIT), Bhubaneswar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ihmkkr.com,"Institute of Hotel Management, Catering Technology and Applied Nutrition, Kurukshetra",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://venkatagiri.kvs.ac.in,"Kendriya Vidyalaya Venkatagiri, Hyderabad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nitrkl.ac.in,"National Institute of Technology (NIT), Rourkela",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ntpckahalgaon.kvs.ac.in,"Kendriya Vidyalaya Deeptinagar, NTPC Kahalgaon, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://tinvari.kvs.ac.in,"Kendriya Vidyalaya Tinvari, Jodhpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nalgonda.kvs.ac.in,"Kendriya Vidyalaya Nalgonda, Hyderabad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.niih.org.in,"ICMR-National Institute of Immunohaematology, Mumbai",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.baou.edu.in,"Dr. Babasaheb Ambedkar Open University, Ahmedabad, Gujarat",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2faridabad.kvs.ac.in,"Kendriya Vidyalaya No.2 - Faridabad, Haryana",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://golaghat.kvs.ac.in,"Kendriya Vidyalaya Golaghat, Guwahati",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nift.ac.in/kolkata,"National Institute of Fashion Technology (NIFT), Kolkata",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.niperhajipur.ac.in,"National Institute of Pharmaceutical Education and Research (NIPER), Hajipur",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.bepcssa.in/en,Bihar Education Project Council (BEPC),False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://maithandam.kvs.ac.in,"Kendriya Vidyalaya Maithon, Dhanbad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2iocbarauni.kvs.ac.in,"Kendriya Vidyalaya No.2 IOC, Barauni, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://singrauli.kvs.ac.in,"Kendriya Vidyalaya Singrauli, Jabalpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.dsek.nic.in,"Directorate of School Education Kashmir, Jammu and Kashmir",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no5bhatinda.kvs.ac.in,"Kendriya Vidyalaya No.5 Bathinda Cantt, Punjab",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2mircahmednagar.kvs.ac.in,"Kendriya Vidyalaya No.2 MIRC, Ahmednagar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://pandhurna.kvs.ac.in,"Kendriya Vidyalaya Pandhurna, Jabalpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://efluniversity.ac.in,"English and Foreign Languages University, Hyderabad",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gunotsav.gujarat.gov.in,"Gunotsav - Education Department, Gujarat",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1patna.kvs.ac.in,"Kendriya Vidyalaya No.1 Kankarbagh, Patna, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no4pathankot.kvs.ac.in,"Kendriya Vidyalaya No.4, Mamoon Cantt., Pathankot",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://vfjabalpur.kvs.ac.in,"Kendriya Vidyalaya Vehicle Factory, VF Estate Jabalpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://osme.co.in,"Odisha School of Mining Engineering, Keonjhar, Odisha",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://jalipacantt.kvs.ac.in,"Kendriya Vidyalaya Jalipa Cantt, Barmer",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://amerigogcrpf.kvs.ac.in,"Kendriya Vidyalaya Amerigog, Guwahati",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ati.msme.gov.in,National MSME Trainee Database,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.hindisansthan.in,"Kendriya Hindi Sansthan, Agra",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1hubli.kvs.ac.in,"Kendriya Vidyalaya No.1, Hubballi, Dharwad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hbtu.ac.in,"Harcourt Butler Technical University (HBTU), Kanpur, Uttar Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mjpru.ac.in,"Mahatma Jyotiba Phule Rohilkhand University (MJPRU), Bareilly, Uttar Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lohardaga.kvs.ac.in,"Kendriya Vidyalaya Lohardaga, Ranchi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://tarkeswar.kvs.ac.in,"Kendriya Vidyalaya Tarakeswar, Kolkata",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mpsos.nic.in,"Madhya Pradesh State Open School Education Board, Madhya Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crl.du.ac.in,Delhi University Library System (DULS),False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iitrpr.ac.in,"Indian Institute of Technology (IIT), Rupnagar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.kannuruniversity.ac.in,"Kannur University, Kerala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://baripada.kvs.ac.in,"Kendiya Vidyalaya, Baripada, Mayurbhanj, Odisha",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2tirupati.kvs.ac.in,"Kendriya Vidyalaya No.2  CRS, Tirupati",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ajni.kvs.ac.in,"Kendriya Vidyalaya, Ajni, Nagpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iiitranchi.ac.in,"Indian Institute of Information Technology (IIIT), Ranchi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nehumba.nic.in,"Department of Management, North Eastern Hill University, Tura Campus, Meghalaya",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://purnia.kvs.ac.in,"Kendriya Vidyalaya AFS Purnea, Patna",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://scertodisha.nic.in,"Directorate of TE & SCERT, Odisha",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cwds.ac.in,Centre for Womens Development Studies (CWDS),True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://sivaganga.kvs.ac.in,"Kendriya Vidyalaya, Sivaganga, Tamilnadu",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://igod.gov.in/feedback,Feedback,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iimc.gov.in,Indian Institute of Mass Communication (IIMC),True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cos.gujarat.gov.in,"Commissionerate of Schools, Gujarat",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpframpur.kvs.ac.in,Kendriya Vidyalaya CRPF Rampur,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://jharsuguda.kvs.ac.in,"Kendriya Vidyalaya Jharsuguda, Odisha",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ldce.ac.in,"L. D. College of Engineering, Gujarat",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khatkhaticrpf.kvs.ac.in,"Kendriya Vidyalaya Khatkhati, Guwahati",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://afsmemaura.kvs.ac.in,"Kendriya Vidyalaya AFS Memaura, Lucknow",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iimcal.ac.in,"Indian Institute of Management (IIM), Calcutta",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://raebareli.kvs.ac.in,"Kendriya Vidyalaya Raebareli, Lucknow",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nift.ac.in/jodhpur,"National Institute of Fashion Technology (NIFT), Jodhpur",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ainwan.kvs.ac.in,"Kendriya Vidyalaya Jehanabad, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://faizabadcantt.kvs.ac.in,"Kendriya Vidyalaya Faizabad, Lucknow",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1faridabad.kvs.ac.in,"Kendriya Vidyalaya No.1 Faridabad, Haryana",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://sainj.kvs.ac.in,"Kendriya Vidyalaya  N.H.P.C Sainj, Kullu",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mankhurd.kvs.ac.in,"Kendriya Vidyalaya Mankhurd, Mumbai",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1jodhpur.kvs.ac.in,"Kendriya Vidyalaya No.1, Army Jodhpur, Jaipur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ait.delhi.gov.in,"Ambedkar Institute of Advanced Communication Technologies & Research, Delhi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.imu.edu.in,Indian Maritime University,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nitt.edu,"National Institute of Technology (NIT), Tiruchirappalli",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no3agracantt.kvs.ac.in,"Kendriya Vidyalaya No.-3, W.A.C. Lines, Agra, Uttar Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ambassa.kvs.ac.in,"Kendriya Vidyalaya Aambasa, Tripura",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nalandauniv.edu.in,Nalanda University,True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chitrakoot.kvs.ac.in,"Kendriya Vidyalaya Chitrakoot, Varanasi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iittmnoida.ac.in,"Indian Institute of Tourism and Travel Management (IITTM), Noida",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://udupi.kvs.ac.in,"Kendriya Vidyalaya Udupi, Karnataka",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hp.gov.in/hpperc,"Himachal Pradesh Private Educational Institutions Regulatory Commission, Himachal Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://socialwelfare.ladakh.gov.in/rewa,"REWA - LT. Governor Student Support, Scholarship, Ladakh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ncsarakkonam.edu.in,"Navy Children School, Rajali, Arakkonam, Vellore, Tamil Nadu",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://itivv.delhi.gov.in,"ITI, for Women Vivek Vihar, Delhi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chopan.kvs.ac.in,"Kendriya Vidyalaya Chopan, Sonebhadra, Uttar Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.curaj.ac.in,Central University of Rajasthan,True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ihmbti.com,"Institute of Hotel Management Catering Technology and Applied Nutrition, Bathinda, Punjab",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ipr.ap.nic.in,"Department of Information and Public Relations, Andhra Pradesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aocjabalpur.kvs.ac.in,"Kendriya Vidyalaya AOC, Jabalpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://yawatmal.kvs.ac.in,"Kendriya Vidyalaya Yawatmal, Mumbai",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2patna.kvs.ac.in,"Kendriya Vidyalaya No.2, Bailey Road, Patna",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://shivamogga.kvs.ac.in,"Kendriya Vidyalaya Shivamogga, Karnataka",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://banka.kvs.ac.in,"Kendriya Vidyalaya Banka, Patna",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ofdumdum.kvs.ac.in,"Kendriya Vidyalaya Ordnance Factory Dum Dum, Kolkata",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mgsipa.punjab.gov.in,"Mahatma Gandhi State Institute of Public Administration (MGSIPAP), Punjab",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://odl.ptu.ac.in,"Department of Open Distance Education, Punjab",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cuhimachal.ac.in,Central University of Himachal Pradesh,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpfkohima.kvs.ac.in,"Kendriya Vidyalaya Kohima, Nagaland",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1portblair.kvs.ac.in,"Kendriya Vidyalaya No.1, Port Blair",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1udaipur.kvs.ac.in,"Kendriya Vidyalaya No.1, Udaipur, Rajasthan",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ggu.ac.in,"Guru Ghasidas Vishwavidyalaya, Bilaspur, Chhattisgarh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aizawal.kvs.ac.in,"Kendriya Vidyalaya Aizawl, Mizoram",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nepabarapani.kvs.ac.in,"Kendriya Vidyalaya NEPA, Barapani",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lakhisarai.kvs.ac.in,"Kendriya Vidyalaya Lakhisarai, Bihar",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ati.mizoram.gov.in,"Administrative Training Institute (ATI), Mizoram",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dsrvsindia.ac.in,Institute of Digital Education and Employment Development,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ongcdehradun.kvs.ac.in,"Kendriya Vidyalaya, ONGC, Dehradun",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.vhseportal.kerala.gov.in,"Directorate of Vocational Higher Secondary Education, Kerala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dietsohra.gov.in,"District Institute of Education and Training, Cherrapunjee, Meghalaya",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gerukamukh.kvs.ac.in,"Kendriya Vidyalaya NHPC Gerukamukh, Dhemaji",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://durg.kvs.ac.in,"Kendriya Vidyalaya Durg, Raipur",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpfmountabu.kvs.ac.in,"Kendriya Vidyalaya ISA, Mount Abu, Jaipur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,#main-content,Skip to Main Content,False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.gpcfzr.in,"Government Polytechnic College, Ferozepur, Punjab",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aasc.assam.gov.in,Assam Administrative Staff College (AASC),False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://santragachi.kvs.ac.in,"Kendriya Vidyalaya Santragachi, Kolkata",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aiimsrishikesh.edu.in,"All India Institute of Medical Sciences (AIIMS), Rishikesh",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://niperahm.ac.in,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.kswu.ac.in,"Karnataka State Akkamahadevi Women's University, Vijayapura, Karnataka",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://bhawanipatna.kvs.ac.in,"Kendriya Vidyalaya Bhawanipatna, Kalahandi, Odisha",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iiitt.ac.in,"Indian Institute of Information Technology (IIIT), Tiruchirappalli",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ganeshkhind.kvs.ac.in,"Kendriya Vidyalaya Ganeshkhind, Pune",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chd.education.gov.in,"Central Hindi Directorate, New Delhi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2indore.kvs.ac.in,"Kendriya Vidyalaya No.2, Bijasan Tekari, Indore, Madhya Pradesh",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://duliajan.kvs.ac.in,"Kendriya Vidyalaya Duliajan, Tinsukia",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gdp.nic.in,"Gomati District Polytechnic, Fulkumari, Udaipur, Tripura",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://pmi.ntpc.co.in,"Power Management Institute (PMI), Uttar Pradesh",True
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rohtak.kvs.ac.in,"Kendriya Vidyalaya Rohtak, Haryana",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://wbsadte.gov.in,"Directorate of State Archives, West Bengal",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mdmlakshadweep.utl.gov.in,"Mid Day Meal Scheme, Lakshadweep",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ongcagartala.kvs.ac.in,"Kendriya Vidyalaya ONGC, Agartala",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iitj.ac.in,"Indian Institute of Technology (IIT), Jodhpur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khurud.kvs.ac.in,"Kendriya Vidyalaya Kurud, Raipur",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ranaghat.kvs.ac.in,"Kendriya Vidyalaya Ranaghat, Kolkata",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khetrinagar.kvs.ac.in,"Kendriya Vidyalaya Khetri Nagar, Jhunjhunu",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://afsbamrauli.kvs.ac.in,"Kendriya Vidyalaya AFS Bamrauli, Varanasi",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gdcktripura.nic.in,"Government Degree College, Kamalpur, Dhalai, Tripura",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nmujalgaon.kvs.ac.in,"Kendriya Vidyalaya Jalgaon, Maharashtra",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iimk.ac.in,"Indian Institute of Management (IIM), Kozhikode",False
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://naleti.kvs.ac.in,"Kendriya Vidyalaya  Naleti, Kangra",False
