sector,organization_link,result_count,link,text
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no3gwalior.kvs.ac.in,"Kendriya Vidyalaya No-3 Morarcantt, Gwalior, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nitttrc.ac.in,"National Institute of Technical Teachers Training and Research (NITTTR), Chennai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://humhamabsf.kvs.ac.in,"Kendriya Vidyalaya BSF Humhama, Jammu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khajuwalabsf.kvs.ac.in,"Kendriya Vidyalaya B.S.F, Khajuwala, Rajasthan"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khurdaroad.kvs.ac.in,"Kendriya Vidyalaya Khurda Road, Odisha"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aurovillefoundation.org.in,"Auroville Foundation, Auroville"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1jamnagar.kvs.ac.in,"Kendriya Vidyalaya No.1, A.F.S, Jamnagar, Gujarat"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rovaranasi.kvs.gov.in,"Kendriya Vidyalaya Sangathan, Regional Office, Varanasi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://home.iitd.ac.in,"Indian Institute of Technology (IIT), Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iiitsurat.ac.in,"Indian Institute of Information Technology (IIIT), Surat"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hyderabadcrpf.kvs.ac.in,"Kendriya Vidyalaya CRPF Barkas, Hyderabad"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://pragativihar.kvs.ac.in,"Kendriya Vidyalaya, Pragati Vihar, New Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2dehuroad.kvs.ac.in,"Kendriya Vidyalaya No.2, Ordnance Factory, Dehu Road, Pune"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hanumangarh.kvs.ac.in,"Kendriya Vidyalaya Hanumangarh, Jaipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iitk.ac.in,"Indian Institute of Technology (IIT), Kanpur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://maef.nic.in,Maulana Azad Education Foundation
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://asansol.kvs.ac.in,"Kendriya Vidyalaya Asansol, Kolkata"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://brbnmplmysuru.kvs.ac.in,"Kendriya Vidyalaya BRBNMPL, Mysuru"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://garhara.kvs.ac.in,"Kendriya Vidyalaya Garhara, Patna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://baligunge.kvs.ac.in,"Kendriya Vidyalaya Ballygunge, Kolkata"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://scertmanipur.nic.in,"Directorate of SCERT, Manipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://fmcollege.nic.in,"Fakir Mohan Autonomous College, Odisha"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://kendriyavidyalayatehran.ir,"Kendriya Vidyalaya (Embassy of India School), Tehran, Iran"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.prl.res.in,"Physical Research Laboratory (PRL), Ahmedabad"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://afsno1gurgaon.kvs.ac.in,"Kendriya Vidyalaya, Sector - 14, Gurgaon"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gailvijayapur.kvs.ac.in,"Kendriya Vidyalaya GAIL, Vijaipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nehushillong.kvs.ac.in,"Kendriya Vidyalaya Nehu, Shillong"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpfteligaon.kvs.ac.in,"Kendriya Vidyalaya CRPF Talegaon, Pune"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1kalpakkam.kvs.ac.in,"Kendriya Vidyalaya No 1, Kalpakkam, Tamil Nadu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,javascript:void(0);,A
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cpri.icar.gov.in,"ICAR-Central Potato Research Institute, Shimla"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ntpcshaktinagar.kvs.ac.in,"Kendriya Vidyalaya  Shaktinagar, Varanasi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dhana.kvs.ac.in,"Kendriya Vidyalaya Army Camp Dhana, Sagar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1satna.kvs.ac.in,"Kendriya Vidyalaya No.1, Satna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rgnv-teh.uk.gov.in,"Rajeev Gandhi Navodaya Vidyalaya, Jajal, Tehri Garhwal, Uttarakhand"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://autch.delhi.gov.in,"A & U Tibbia College & Hospital, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mandla.kvs.ac.in,"Kendriya Vidyalaya Mandla, Jabalpur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2suratgarhafs.kvs.ac.in,"Kendriya Vidyalaya No.2, AFS Surat Garha, Jaipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iipa.org.in,Indian Institute of Public Administration (IIPA)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cup.edu.in,Central University of Punjab (CUP)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.dietsantrampur.org/index1.html,"District Institute of Education and Training, Santrampur, Gujarat"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ofvarangaon.kvs.ac.in,"Kendriya Vidyalaya Ordnance Factory, Varangaon"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.gcsolan.ac.in,"Government College Solan, Himachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nift.ac.in/patna,"National Institute of Fashion Technology (NIFT), Patna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lucknowcantt.kvs.ac.in,Kendriya Vidyalaya Lucknow Cantt
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ecb.ac.in,"Engineering College Bikaner, Rajasthan"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cediqcjk.nic.in,"Design Inspection and Quality Control Department, Jammu, Jammu and Kashmir"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lunglei.kvs.ac.in,"Kendriya Vidyalaya Lunglei, Mizoram"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://manmad.kvs.ac.in,"Kendriya Vidyalaya Manmad, Maharashtra"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://kadapa.kvs.ac.in,"Kendriya Vidyalaya Kadapa, Hyderabad"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2chamera.kvs.ac.in,"Kendriya Vidyalaya NHPC Chamera-II, Karian, Chamba, Himachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1rewa.kvs.ac.in,"Kendriya Vidyalaya No.1, Rewa, Jabalpur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.himtu.ac.in,"Himachal Pradesh Technical University, Himachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hpfootacamund.kvs.ac.in,"Kendriya Vidyalaya ,Ooty, Tamil Nadu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nitsilchar.kvs.ac.in,"Kendriya Vidyalaya NIT, Silchar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.ihmctkovalam.ac.in,"Institute of Hotel Management and Catering Technology, Kovalam"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1colaba.kvs.ac.in,"Kendriya Vidyalaya No.1 Colaba, Mumbai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://itarana.kvs.ac.in,"Kendriya Vidyalaya Itarana, Alwar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2srinagar.kvs.ac.in,"Kendriya Vidyalaya No. 2 AFS, Srinagar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cugujarat.ac.in,"Childrens University, Gandhinagar, Gujarat"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://panna.kvs.ac.in,"Kendriya Vidyalaya, Panna, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,javascript:void(0),
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iatgirinagar.kvs.ac.in,"Kendriya Vidyalaya DIAT Girinagar, Pune"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ukhrul.kvs.ac.in,"Kendriya Vidyalaya Ukhrul, Manipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cimap.res.in,Central Institute of Medicinal and Aromatic Plants (CIMAP)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mlsu.ac.in,"Mohanlal Sukhadia University, Rajasthan"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iitp.ac.in,"Indian Institute of Technology (IIT), Patna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://burdwan.kvs.ac.in,"Kendriya Vidyalaya Burdwan, West Bengal"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hasimara.kvs.ac.in,"Kendriya Vidyalaya Hasimara, West Bengal"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ssapunjab.org,"Department of School Education, Punjab"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.mptechedu.org,"Directorate of Technical Education, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.bckv.edu.in,"Bidhan Chandra Krishi Viswavidyalaya, Nadia, West Bengal"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://knit.ac.in,"Kamla Nehru Institute of Technology (KNIT), Sultanpur, Uttar Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1hindon.kvs.ac.in,"Kendriya Vidyalaya, No.1 A.F.S, Hindan, Ghaziabad, Uttar Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mpiti.delhi.gov.in,"ITI, Mangolpuri, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://rohinisec25.kvs.ac.in,"Kendriya Vidyalaya Sector - 25, Rohini, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gcg11.ac.in,"Post Graduate Government College for Girls, Sector 11, Chandigarh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://trivandrumpattom.kvs.ac.in,"Kendriya Vidyalaya Pattom, Thiruvananthapuram, Kerala"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cirb.icar.gov.in,ICAR-Central Institute For Research On Buffaloes (CIRB)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dgmh.delhi.gov.in,"DIET, Ghumanhera, New Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://annanagarchennai.kvs.ac.in,"Kendriya Vidyalaya, Anna Nagar, Chennai, Tamil Nadu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://payyanur.kvs.ac.in,"Kendriya Vidyalaya, Payyanur, Kannur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://begpune.kvs.ac.in,"Kendriya Vidyalaya BEG Pune, Mumbai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.cet.edu.in,"Odisha University of Technology and Research, Odisha"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://afsamla.kvs.ac.in,"Kendriya Vidyalaya AFS Amla, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.aicte-india.org,All India Council of Technical Education (AICTE)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://itbpshivpuri.kvs.ac.in,"Kendriya Vidyalaya, Shivpuri, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://medhasoft.bih.nic.in,Medha Soft -  Education Department Bihar
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iimjoka.kvs.ac.in,"Kendriya Vidyalaya IIM Joka, Kolkata"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dharani.telangana.gov.in,"Integrated Land Records Management System, Telangana"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://jodhpurbsf.kvs.ac.in,"Kendriya Vidyalaya BSF Jodhpur, Jaipur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1jammu.kvs.ac.in,"Kendriya Vidyalaya No.1 Gandhi Nagar, Jammu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.andhrauniversity.edu.in,Andhra University
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iiitkalyani.ac.in,"Indian Institute of Information Technology (IIIT), Kalyani"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://fciajmer.com,"Food Craft Institute, Ajmer"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dirang.kvs.ac.in,"Kendriya Vidyalaya Dirang, West Kameng"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://bawanaafs.kvs.ac.in,"Kendriya Vidyalaya Air Force Station, Bawana, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.coa.gov.in,Council of Architecture
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hjbhabhaiti.delhi.gov.in,"Dr. H.J. Bhabha ITI Khichripur, Mayur Vihar, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nitap.in,"National Institute of Technology (NIT), Arunachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gpnagar.ac.in,"Government Polytechnic, Ahmednagar, Maharashtra"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iiitkota.ac.in,"Indian Institute of Information Technology (IIIT), Kota"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cifnet.gov.in,Central Institute of Fisheries Nautical and Engineering Training
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://setexam.unipune.ac.in,"Maharashtra State Eligibility Test (MH-SET) for Assistant Professor, Pune University, Maharashtra"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ojee.admissions.nic.in,"Odisha Joint Entrance Examination (OJEE), Odisha"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://warangal.kvs.ac.in,"Kendriya Vidyalaya Warangal, Hyderabad"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iittp.ac.in,"Indian Institute of Technology (IIT), Tirupati"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.bhu.ac.in,"Banaras Hindu University, Varanasi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gug.ac.in,"Gulbarga University, Karnataka"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.dcescholarship.kerala.gov.in,"Directorate of Collegiate Education, Kerala"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://dngc.ac.in,"Dera Natung Government College, Itanagar, Arunachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://lnmu.ac.in,"Lalit Narayan Mithila University, Darbhanga, Bihar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gpat.nta.nic.in,Graduate Pharmacy Aptitude Test (GPAT)
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iiests.ac.in,"Indian Institute of Engineering Science and Technology (IIEST), Shibpur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gcesalem.edu.in,"Government College of Engineering (GCE), Salem, Tamil Nadu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.jnujaipur.ac.in,"Jaipur National University, Rajasthan"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iist.ac.in,"Indian Institute of Space Science and Technology (IIST), Thiruvananthapuram"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://igod.gov.in/website_policies,Website Policies
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://bhurkunda.kvs.ac.in,"Kendriya Vidyalaya Bhurkunda, Jharkhand"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpfnagpur.kvs.ac.in,"Kendriya Vidyalaya CRPF Nagpur, Mumbai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cibs.ac.in/directors-desk,Central Institute of Buddhist Studies
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://iitguwahati.kvs.ac.in,"Kendriya Vidyalaya IIT, Guwahati"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no3bhatinda.kvs.ac.in,"Kendriya Vidyalaya No. 3 AFS Bhisiana, Bathinda, Punjab"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1gandhinagar.kvs.ac.in,"Kendriya Vidyalaya Gandhinagar, Gujarat"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nagaon.kvs.ac.in,"Kendriya Vidyalaya Nagaon, Assam"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://hinoo.kvs.ac.in,"Kendriya Vidyalaya, Hinoo, Ranchi, Jharkhand"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://pusa.kvs.ac.in,"Kendriya Vidyalaya Pusa Samastipur, Patna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://nats.education.gov.in,National Apprenticeship Training Scheme
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://malkangiri.kvs.ac.in,"Kendriya Vidyalaya Malkangiri, Chhattisgarh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1halwara.kvs.ac.in,"Kenriya Vidyalaya No-1,Air force station Halwara, Punjab"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://itijaffarpur.delhi.gov.in,"Ch. Brahm Prakash Industrial Training Institute, Jaffarpur, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no3baroda.kvs.ac.in,"Kendriya Vidyalaya Air Force Station, Makarpura, Vadodara"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://210cobracrpf.kvs.ac.in,"Kendriya Vidyalaya 210 Cobra, CRPF"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://aiimspatna.edu.in,"All India Institute of Medical Sciences (AIIMS), Patna"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://zietmysore.kvs.gov.in,"Kendriya Vidyalaya Sangathan Zonal Institute of Education and Training (ZIET), Mysore"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://itijr.delhi.gov.in,"ITI, Jail Road Hari Nagar, Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chennaiiit.kvs.ac.in,"Kendriya Vidyalaya IIT,Chennai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://chatra.kvs.ac.in,"Kendriya Vidyalaya Chatra, Jharkhand"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://mahasumand.kvs.ac.in,"Kendriya Vidyalaya Mahasamund, Chhattisgarh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://gecskp.ac.in,"Government Engineering College Palakkad, Sreekrishnapuram, Kerala"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nipfp.org.in,"National Institute of Public Finance and Policy (NIPFP), New Delhi"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cdoe.puchd.ac.in,"Centre for Distance and Online Education, Panjab University, Chandigarh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://uri.kvs.ac.in,"Kendriya Vidyalaya N.H.P.C, URI"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.nielit.gov.in/majuli,"National Institute of Electronics and Information Technology (NIELIT), Majuli"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://cee.kerala.gov.in,"Commissioner for Entrance Examinations, Kerala"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no2chakeri.kvs.ac.in,"Kendriya Vidyalaya No.2 AFS Chakeri, Kanpur"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://zietmumbai.kvs.gov.in,"Kendriya Vidyalaya Sangathan, Zonal Institute of Education & Training, Mumbai"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://armybarrackpore.kvs.ac.in,"Kendriya Vidyalaya Army Barrackpore, Kolkata"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.iitb.ac.in,"Indian Institute of Technology (IIT), Bombay"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.academy.mp.gov.in,"RCVP Noronha Academy of Administration, Bhopal, Madhya Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://no1arakkonam.kvs.ac.in,"Kendriya Vidyalaya No. 1, Arakkonam, Tamil Nadu"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://himachalservices.nic.in/scert,"HP State Council of Educational Research and Training, Himachal Pradesh"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://www.geckkd.ac.in,"Government Engineering College - Kozhikode, Kerala"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://khanapara.kvs.ac.in,"Kendriya Vidyalaya Khanapara, Jawahar Nagar"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://ghatkesarnfc.kvs.ac.in,"Kendriya Vidyalaya Ghatkesar, Hyderabad"
Education & Training,https://igod.gov.in/sector/BRNsIHQBsvhI6u6Q3tju/organizations,2117,https://crpfagartala.kvs.ac.in,"Kendriya Vidyalaya GC CRPF, Agartala"
